-22, -19, -51, 73, -29, 15, -33, -9
30, 0, -47, -40, -5, -26, 0, -10
10, -2, 32, -12, 6, -53, 67, -19
21, -3, 16, -27, -8, 7, 27, -16
51, -28, -28, -92, -32, -14, 8, -50
26, -32, -16, -1, 13, 2, 45, -54
-11, 47, -33, -12, 15, 67, -9, -13
16, 36, -33, -124, -1, -12, -29, -14
23, -14, 7, -64, 39, 13, 21, -22
-14, -11, 26, 27, 51, 27, -4, -63
14, 4, 67, 84, 37, -25, 12, -39
45, 18, -72, -13, -19, 18, 27, -35
-1, 31, -117, -63, -35, 18, 1, -48
-6, 11, 45, -38, 15, 21, -22, -7
21, -14, 23, -78, 15, -7, -16, 2
-16, 57, 66, 2, 23, -11, 43, 22
19, 54, 27, -18, 58, 16, 33, 16
50, -33, -74, -80, 8, -43, -6, -1
25, -1, -28, 8, 22, -33, -44, -47
21, 30, -42, 44, 16, 6, -30, -26
-2, 43, 21, -89, -20, -1, 47, 19
12, 43, 1, 5, 45, -18, 29, 7
24, -30, -42, 71, 24, 6, 11, -24
9, 11, 14, -33, 13, 16, 3, -44
-17, 55, 31, 34, 32, -17, -21, 10
-30, -15, 36, -19, -25, -35, -29, 4
-45, -1, -18, -36, -48, -8, -9, -4
-2, 23, -26, -13, 12, 19, 36, -9
26, 21, -9, 16, 8, -2, 12, 2
-20, 8, 44, 2, -8, 4, 15, -18
37, -78, -11, 32, 5, -31, -18, -32
-10, -26, -194, 164, -8, 31, -49, 94
4, 72, -108, 50, 94, 105, 12, 48
49, 34, -6, -60, 49, 22, 3, 1
-66, -39, -25, -56, -28, 7, 24, 60
0, -49, 9, -6, 28, 29, 2, 3
35, 30, 20, 16, -14, 22, -14, -22
-22, -7, 19, 8, 16, -23, 76, 5
32, -31, -37, 26, 11, -2, 18, 10
63, 55, 59, 3, -7, 21, -15, -25
10, 31, 81, -28, 46, -24, 33, -8
18, 8, -12, -49, -14, 23, 15, 21
39, 32, 65, -20, 0, 4, 15, -45
-13, 3, 25, 47, 53, -32, 14, 6
41, 2, -62, 58, -12, 5, -19, 25
73, 48, -6, 45, -20, 3, -20, -40
47, 40, 77, -3, 4, 24, 66, -15
25, -9, 12, -54, 10, 30, 40, -2
-68, -21, 8, -31, 36, -19, -16, 63
-19, 8, 12, -13, 29, -57, 20, 63
69, 3, -24, -35, 34, -27, 7, -1
8, -38, 6, -56, 28, 22, 43, 15
5, -59, -88, -16, 58, 5, 11, -19
6, -23, -40, 16, 18, -3, -37, -46
-35, 18, -34, 36, -43, 7, 9, 9
7, -7, -100, -4, 44, -22, -28, -26
4, -11, 31, -26, -19, -26, -20, -41
15, 9, 18, -21, -65, 33, 61, 4
39, 6, -32, -34, 33, 26, 18, -21
-41, 12, 26, 40, 2, -56, -9, 10
-23, 7, -5, -19, 3, -41, 43, -6
6, 0, -3, -74, 35, -11, 7, -34
-22, 26, 20, 36, -5, -34, 7, 6
-24, -2, 41, 77, 20, -27, 11, 27
-22, -26, 62, 8, 61, -25, 18, 32
0, 1, -9, -67, 64, -47, 52, -12
-34, 8, 17, -69, 51, -24, 3, -2
-8, 11, -21, -38, -15, 22, -7, 34
23, 5, 5, 15, -23, 12, -33, 50
-25, 7, 111, 52, 45, 5, -27, 72
-7, -19, -49, 58, 54, 11, 4, 0
-4, -10, -28, 73, 33, 18, -28, -42
-10, -12, 100, 48, 23, 29, 2, -4
-14, -73, 20, 1, -21, -9, -17, -30
6, -39, -40, -4, 17, 20, -33, -6
1, -9, -28, 33, 48, 18, 5, 30
-38, -36, -2, 11, -29, -23, 9, -15
24, -34, -4, -29, 31, 35, -8, 9
17, -28, 8, -8, 61, 7, -33, 21
-39, 20, 46, 16, 8, -9, -4, 16
-20, 23, 24, -2, 4, -7, -21, -27
1, -40, -43, -11, -38, -16, -15, -88
2, 21, -28, -21, 4, 18, 23, -10
-2, 14, 28, -60, 19, -12, -56, 6
-10, -75, -8, -7, 6, 33, -50, -25
-42, -6, -21, 7, 43, 30, 21, -24
-29, 1, 10, -59, 30, -15, -10, -30
2, -52, -43, -42, 8, 51, -20, 35
27, -15, -20, 16, -3, 10, -29, 32
17, -12, 37, 84, -6, -33, -31, -10
-20, 6, 7, 30, -14, 19, 12, 31
-1, -26, 54, -50, -11, -1, -24, 0
11, -40, 71, 16, -4, 5, 3, -44
37, 24, 41, 12, 17, 54, 27, 3
9, -18, 39, -58, -8, 77, -39, 29
-34, -3, -50, 22, -5, 63, -42, 26
4, 5, -42, 55, 19, 12, -23, 2
-5, -8, 47, -86, 17, -12, 5, -15
12, 44, -2, 16, 27, -29, -10, -37
49, 2, 22, 130, -20, 10, 27, -10
16, -30, 58, 5, 25, 38, 55, 42
33, 4, 12, 24, 36, 2, -11, -1
16, 3, -26, 41, 2, 18, -17, 0
-14, 21, -1, -48, 9, 20, -15, -14
-20, 55, 39, -39, -25, 10, -18, -21
-58, 30, -18, -9, -5, -15, 22, 33
10, 33, 57, -38, 0, -1, 30, 9
67, -3, 31, -49, -11, 44, -7, -8
52, 0, 3, -59, -11, -3, -5, 4
-5, 36, 169, -49, 2, 2, 48, 12
-36, -25, 37, 5, -2, 16, 48, 18
14, 10, -76, -46, -22, 26, 29, 15
-1, 1, 12, -111, -6, 28, 17, -24
-9, -15, -10, 29, 13, -11, -21, -7
-28, 26, 17, 90, 15, 47, 19, 64
-43, -41, -5, -4, -3, 48, -3, 23
1, -23, -55, -4, 15, 20, 4, -14
16, -24, 68, 41, 12, 9, 54, -17
25, -73, 51, 37, -15, -33, 9, -17
7, 17, -41, -79, -13, -3, 25, 12
-6, 15, 15, -97, 23, 41, -1, -20
25, -50, 24, -8, 46, 6, 5, -5
15, 5, -4, 21, -9, -16, 46, 23
2, 31, 26, 30, -39, 45, 18, -1
25, -10, -2, -24, -14, -3, 16, 29
-13, -1, -69, -31, -16, -21, -3, -1
-29, 16, -36, 20, -11, 29, -3, -24
-4, 2, 27, -65, 0, -1, 16, -21
-15, 22, 9, -84, -54, 42, -10, -25
-41, -1, -25, -27, -48, 16, -20, 23
-66, -4, -28, -82, 5, -19, 16, 26
-7, 23, -38, 10, 14, 46, 27, 61
11, -8, -9, 16, 29, -7, 15, 18
-63, 11, -37, -69, -44, -32, 20, -17
-21, -8, -96, 13, -80, 24, -4, 47
-3, -1, -34, -11, 4, -6, -23, -19
-38, 75, 14, 9, -10, 26, 4, -2
30, 36, -3, 56, -8, 24, -33, 46
42, 17, -35, -7, 54, -2, -59, 33
-16, 46, 45, -15, 22, 62, 17, 42
-12, 19, 76, -31, 0, 19, 50, -7
-29, 20, -41, 75, 2, 0, 8, 23
-47, 4, 12, 99, 17, 28, -18, 15
-15, -42, 68, -22, 11, 5, 9, -26
-4, -22, 43, 7, -34, -3, 2, 11
-3, -6, 56, -39, -5, 10, 2, 19
-41, -22, 21, -25, 30, -2, 18, 25
-31, -21, 5, -20, 37, -10, -28, -5
24, 5, 25, -82, 7, 12, 20, 2
-4, -1, 73, 69, -9, -7, 36, 8
-9, -25, 67, 93, 25, -30, -54, -1
-2, 18, 28, -42, -9, -35, 12, 0
8, 22, 5, -5, -13, 20, 36, -23
26, -3, 0, 98, -34, 71, -32, 35
-10, 9, 67, -13, -30, 7, 11, 49
-31, 13, 53, -54, 45, -25, -1, -2
2, 55, 24, 4, 1, 2, 11, 14
18, 15, -20, -30, -13, 12, 30, 48
41, -37, -101, 102, 24, 47, -4, 27
68, 27, -42, 40, 56, 28, 25, -16
-20, -20, 22, -175, 7, -56, -12, -28
-24, -69, 30, -87, -37, -54, 29, -34
17, 16, 0, 20, 5, -9, 34, 5
-38, 47, -36, -7, -13, 9, -34, 9
13, -22, 30, -28, 31, 2, 13, -1
41, -25, 63, -5, 20, -1, 12, 44
15, -15, 14, 8, 17, 2, 21, -13
10, -49, -9, -14, -8, -18, -15, 4
5, -1, -38, 0, -59, 0, -64, 38
46, -10, -32, 53, 21, 49, -42, -9
-16, -9, 9, 15, -15, 21, 9, 29
-72, 38, -12, 50, -1, -6, 4, -13
14, -34, -38, 93, 3, 46, -36, -45
71, -46, -16, 24, -12, -1, -4, 16
35, 8, -13, -24, 19, 6, -7, -10
-22, -42, 30, -54, -45, 55, 49, 13
42, -30, 52, 7, -19, -9, 1, 72
63, 1, 15, -16, -3, 15, -41, 44
-27, -7, 77, -19, 2, 42, 46, 24
0, 33, -6, 29, 5, 26, -31, 9
11, 2, -66, -27, -20, 21, -21, 0
10, 0, 26, -11, -23, 34, 5, 0
36, 12, -50, -29, -24, 26, -22, -1
-42, -4, -14, -15, 37, 4, 17, -26
-13, 48, 55, 85, 60, 46, -22, -2
42, 25, -12, 0, 42, -20, -46, 28
19, -16, -26, -10, 20, -38, -14, -3
1, 26, -1, 73, 19, 17, -19, 11
-29, 20, -21, -18, 34, -29, -36, -9
39, -20, -73, 1, 7, 33, -5, -14
19, 3, -10, -17, -18, 19, 30, -1
-5, 37, 53, -92, -9, -39, -26, 2
36, -6, 23, 17, 10, 41, -19, 2
-51, -15, 18, 33, 10, 23, 91, -41
-24, -3, 70, -40, 12, 42, 21, -22
28, -5, 45, -73, -12, 47, -37, -64
-42, 26, -9, -7, 8, -44, 12, -7
-20, -3, 23, 93, 65, -2, 27, 56
16, 11, 7, -34, 27, 45, 31, -68
-16, 18, -24, -14, 1, -4, -31, -2
-14, -8, 39, 81, -6, -23, -19, 31
9, 11, 57, -57, -30, 21, 21, -9
41, 2, 11, -21, -57, 13, -2, 25
21, 22, 38, 6, -32, 12, -18, -31
-13, 13, 74, -55, 36, 4, -9, -19
11, -46, 66, -54, 19, -20, 11, -26
15, -54, -13, -61, 39, 7, -7, -56
2, -15, -59, -41, 49, -55, 0, 9
-20, 19, -33, 22, -1, -47, -55, 20
21, 32, -37, 42, -16, 23, -47, -39
40, 18, -75, -66, -50, -33, 26, -21
1, -17, -24, 9, -35, -33, -10, 43
6, 9, 33, 83, -29, 27, 16, -8
-11, 28, -50, -51, -16, -6, 11, -41
-40, -7, 18, -12, -9, -35, 14, 25
-58, -19, -11, 57, -40, -2, 29, 25
-29, -31, -51, -10, 48, -22, 13, -1
30, -43, -5, -59, 50, -34, 26, 38
3, 3, -38, -86, -5, 63, 5, 0
-55, -1, 73, -47, -27, 49, 47, -41
-11, -61, -98, -29, -44, -47, 33, 18
14, -21, -127, 6, 18, -13, -13, 40
-29, 9, 59, 67, 9, 21, -4, 36
-34, -13, -75, -24, 6, 46, -7, -17
-34, 1, -30, -76, 6, 42, -2, -33
-4, 20, 45, -25, -8, 43, 11, 42
21, 16, -42, 23, 29, 53, 20, 61
-1, 14, -33, -9, -15, -15, -18, 23
-18, -5, 7, -14, -39, -5, 12, 7
14, -26, 3, -17, -12, -11, 72, -9
29, -16, 3, -37, -17, -38, 19, -41
-3, -50, -12, 65, 19, -2, 7, 5
1, -22, -45, 12, -9, -24, 4, 27
-17, 31, -6, -21, -26, -35, -34, -34
19, -11, -48, 38, 7, -28, 18, -37
45, -28, -96, -13, -12, -22, -2, 35
-4, -14, -54, 11, 10, 38, -39, 32
13, -12, -36, -6, -34, 24, 12, 13
-8, 11, -17, -68, -51, 2, -7, 33
-41, 20, -11, 65, 30, 23, -33, -11
-8, -12, 48, 78, 7, -4, -19, -30
22, -13, 7, -54, 16, 32, -24, -8
15, 10, -72, 6, 67, -4, -37, 20
8, 4, -55, 11, 6, -38, -18, -3
5, -21, -72, -20, -58, 52, -38, 22
-20, -44, -46, 73, -58, -4, -44, 68
-9, -31, -74, 13, -6, -27, -12, -19
-3, -15, 6, -73, 37, 45, -5, 16
8, -24, 90, 18, -13, 46, 26, 11
3, 0, -58, -50, -34, 29, 32, -88
-63, -12, -69, -14, 22, -2, 7, 21
-58, -21, 0, 107, 8, 6, -24, 76
-32, 14, 22, -35, 6, 7, 26, -5
-20, 13, 6, 60, 36, 17, 61, 36
-2, -18, 29, 42, -14, 46, 18, 65
1, -26, 102, -51, -26, -32, 20, -4
34, 22, 18, 107, 1, -23, -23, 11
-2, 3, -19, 27, -2, 52, -29, 24
-15, -60, -12, 28, 17, -13, 36, -16
20, -42, -39, 84, 37, -25, 32, -30
-12, -7, -26, -32, 38, -3, -6, -34
-1, -33, -30, -42, 39, -22, -7, 7
7, -7, -22, -1, -9, -11, -28, 22
11, 39, -18, -53, -40, -10, -29, 13
41, -20, 59, -41, -11, -3, 44, 16
-1, -36, 101, 3, 19, -25, 32, -16
-19, 4, 79, -19, 73, -1, 7, 14
11, 3, 36, 1, -2, 54, -1, 20
-15, 13, -11, -43, -36, 3, 39, -55
-21, 2, -31, -25, 47, -13, 33, -72
9, 9, -108, -29, -12, 20, -32, -41
33, 8, -47, -14, 6, 6, 14, 15
48, -30, 33, 80, 23, -1, -8, 24
32, 17, 15, -12, -12, 6, 8, -11
13, 8, -10, 11, 6, 15, 22, 6
-4, 32, -91, 55, -31, 22, -34, 4
16, 64, -65, -4, 0, 28, -10, -34
41, -24, -38, 80, 32, 16, -6, -11
20, -29, -68, 61, 18, -7, -6, 21
-5, 6, -43, -78, 1, -3, -6, -5
-20, 8, -33, 18, -1, 0, 2, 30
27, 17, 46, 75, 31, -6, 71, 30
16, 21, 44, -15, -4, -11, 79, 5
-3, -6, -9, 7, -43, 7, 1, -3
29, -2, 60, -49, -2, 6, 10, -60
-14, 13, -18, -62, 20, 4, -3, 1
13, 45, -25, 43, 1, 39, -15, 47
46, 60, 29, -74, 47, 34, 49, -41
-13, -34, -50, -197, 3, -11, -73, -75
-52, -11, 88, -85, -69, -19, -68, -4
-13, 62, 47, -69, -25, 36, 54, 18
-1, 10, -16, -33, -8, -1, -18, 14
-20, -3, 104, 18, -5, -30, 23, 10
-3, -26, -61, -45, -4, 1, 33, -40
-32, -55, -61, 23, 6, -4, -15, 2
16, 10, 19, -9, 15, -4, 34, 5
30, 12, -23, -45, 3, -12, -16, -2
-51, 9, -61, 22, 41, 29, -33, 20
-31, 38, -111, -16, 50, 18, -60, -22
-12, -28, 16, 45, -19, 23, -67, 20
-7, -34, 61, 60, 10, 62, 44, 7
42, 17, -40, -60, 25, -20, -1, 13
10, 8, -27, 9, -19, 6, -30, 48
-57, 3, 25, 48, 24, 72, 13, -13
-27, -1, 40, -61, 35, -17, 21, -4
5, -12, 29, -32, 15, -16, 39, 22
-12, -10, -44, 7, -27, 45, 22, 20
-1, 23, -23, 26, -24, 13, 41, -3
37, 70, 35, 31, -30, 20, 36, -8
20, 36, -11, -71, -48, 9, 9, -18
-27, -5, -15, -63, 37, -12, 39, -42
11, 34, -15, -17, 33, 34, 33, -25
-10, 17, 20, 4, -11, 5, -3, -2
-53, -1, 54, 40, 5, -6, 8, 57
-5, 21, 4, -18, -1, 18, 3, 13
-17, 11, 26, -58, -30, -9, 3, -39
22, 1, -28, 7, -7, 13, 46, -12
10, -8, -77, 64, -7, -4, 18, 13
-31, 31, 8, 22, -29, -26, -16, 46
37, 20, -50, -34, 27, -17, 41, -20
-1, -28, 61, -45, 26, -40, 73, 6
24, 10, 39, -75, -17, -28, 5, 6
39, 1, -196, -34, 28, 17, -8, -61
-36, -21, -25, 33, 43, -3, 6, 33
31, 5, 57, -37, 7, -32, -16, 38
63, 28, 1, -42, 26, -9, 21, 1
30, 20, -8, 48, 32, 1, 10, 27
22, -8, -122, 37, 16, 45, -18, -7
5, -10, -55, -3, 5, 36, 15, 9
19, -23, 70, 6, 7, -12, 35, 19
3, -3, -48, 27, 7, -28, -17, -4
31, 34, -84, -45, 3, 6, -19, -19
46, 39, 42, -45, 10, 44, 11, -54
-43, 61, 46, 29, 2, -14, 6, 20
-37, -4, 72, -8, 20, -5, 24, 29
25, -44, 5, -34, 8, 5, -42, -57
23, 7, -31, -24, -40, -29, -4, -6
-5, -9, 56, 18, -29, -6, 48, 40
-13, -9, -75, -4, -18, -29, -14, -9
-42, -3, 39, 20, -27, -49, 50, -6
-53, 4, 132, 61, -6, 19, 60, 11
-5, 10, -45, -2, 2, 32, -29, -9
16, 3, 50, 14, 21, 1, 10, -4
-10, 4, 20, -4, -4, 28, 62, 12
-22, -13, 8, -2, -11, -17, 1, 29
20, 17, 53, 18, 69, -39, -33, -20
2, 18, 28, -15, 24, -31, 17, -56
-18, 6, 66, 11, -27, -12, 21, -40
30, 43, -110, 0, -27, 68, -33, -14
18, 13, -5, -1, 11, 11, -1, -2
5, -31, 76, 44, 42, 16, 28, 4
24, -12, -94, 94, -63, 38, 0, 18
-37, -9, 25, 90, -32, -15, 39, -13
-73, 4, 75, 33, -6, 2, 42, 1
6, 35, 22, 66, -45, -16, -3, 24
-8, 21, 34, 9, 34, -15, 22, 4
-79, 7, -34, -78, 6, 9, 82, -69
-22, 10, -58, 21, -40, 16, 62, -23
51, -14, 19, 67, -42, -16, 40, 59
39, 4, -39, 66, 21, -39, 71, 2
-16, 15, -43, 63, 66, -34, 13, 29
-16, -15, 55, 50, 1, -13, -10, 36
8, 5, 1, 121, 7, 19, -25, -6
-17, 1, 40, 64, -22, -51, -34, -18
-39, 13, 100, -7, 20, -40, 21, -30
5, 31, 22, 95, 37, 24, -1, 3
-29, 24, -17, 38, -72, 6, 3, -4
-60, -5, -46, -104, -9, 13, 18, 2
11, -12, -30, -60, -23, -33, -1, 57
2, 39, -11, -34, -41, -33, 3, 3
49, -34, -34, 49, 65, 9, 21, -7
40, -67, -65, 47, -6, -29, -7, 16
-43, -19, -85, -99, -40, -13, -24, 1
4, -14, 0, 5, -9, 20, 31, 16
22, -4, -25, 34, -21, 22, -16, -62
4, -1, -89, -41, 18, 24, -63, -31
31, 31, -24, -8, 32, 8, -47, -8
25, 39, 12, -12, 54, 32, -45, -43
-8, -24, 27, -1, 45, -2, 12, 33
12, -37, 60, -67, -13, -40, 40, 38
11, 13, 39, -105, -21, 17, 50, 41
-35, -3, 38, -43, 11, 9, 33, -17
-59, 6, 76, -65, -5, 4, -30, -73
-4, 25, -10, 7, -32, 8, -34, 22
32, -11, 10, 71, 21, 20, 5, 17
-6, 26, 62, -24, 28, 29, 59, 2
-18, 43, 50, -18, -24, -11, 64, 36
-21, 19, 32, 24, -42, -1, 36, -51
-9, 9, -40, -12, -1, -1, 53, -38
5, -15, 38, -24, 15, 33, 68, 38
-11, -28, 7, -77, -19, 33, -11, 15
-12, 8, -27, -107, -9, -30, -16, 28
13, 53, 60, 19, -19, -3, 19, -3
-9, 8, 28, 21, -25, 10, -38, -24
5, 10, 54, -46, -12, -16, -3, 25
14, 44, 36, 19, 21, -1, 6, 13
-1, 6, -40, 38, 14, -2, 6, 20
39, -14, -36, 25, -6, -26, 28, 23
-26, -49, 8, -47, 38, -6, 15, 0
-52, -46, 8, -75, 9, -17, 17, 0
16, 11, -39, -24, -17, -23, -11, -9
-9, 9, -54, 6, 15, 23, -20, -6
17, 27, -87, 4, 27, -2, -22, -23
75, 45, -95, -62, 9, 42, -23, -7
-7, -32, -79, 18, -23, 46, -32, 29
-8, -37, 28, -22, 6, -59, 48, 2
44, 35, 65, -56, 48, 3, 51, 20
-3, 25, -24, 67, 21, 34, -31, 12
-1, 15, -13, 1, -4, -2, 8, -25
46, -23, -67, 23, -26, 4, -22, 5
1, -39, -73, 4, -36, -13, -3, 8
-66, -8, 31, 21, 15, -34, 55, 37
46, -17, 17, 32, 8, -47, 12, -18
80, -23, -44, -73, -5, -28, -25, -28
11, -73, -83, 5, 10, -21, -54, 11
52, -6, -105, -81, 54, -9, 11, -121
30, 34, -75, -83, 78, -17, 65, -88
-17, -37, 27, -79, -49, 24, -54, -60
-35, 18, -11, -100, -35, 36, -66, -75
-29, 13, -124, 62, 0, 3, 51, 19
14, -31, -12, -40, -49, 43, 23, -28
-8, -33, 40, -35, 10, 20, 0, -9
0, -21, -10, 32, 23, 39, -8, 43
-3, 21, 16, 24, 47, 49, -19, 11
-95, 8, -60, 45, 3, -13, 30, 27
-76, 6, -54, -109, -10, 3, 40, -34
29, 39, 49, -30, 74, 56, 47, -64
32, 3, 18, 53, -21, 34, -17, 4
-5, -35, 9, -63, -44, 20, -26, -20
27, -7, 0, 38, 12, 6, 49, -43
4, 10, 0, 39, -29, -29, -14, 9
8, -4, 65, -16, -7, -14, 2, 45
49, 1, 17, 43, 2, -39, 41, 20
11, 17, -27, -36, -7, -29, 7, -19
11, 37, 43, 18, -5, -6, 38, 10
2, -8, 53, 110, -13, -7, 9, 19
-5, -25, 5, -38, 21, 5, 19, 9
-20, 45, 26, -16, 25, 8, 43, 14
-4, 5, 23, 124, -9, 41, -13, -5
27, -3, -60, 43, -10, -13, -25, -2
-34, 25, -82, 7, 17, -49, -16, -11
-25, -35, -38, 41, 1, 5, -4, 11
16, -20, -51, 40, -5, -38, -27, 39
-4, 20, -39, 23, 7, -43, 12, 20
-3, -17, 26, -13, -26, -5, 31, 32
1, -11, -52, 27, -19, -26, -23, 9
-8, 36, -33, -7, -23, 21, 23, 28
27, 13, 20, -22, 6, 44, 23, 3
-3, 0, -63, 32, 68, -11, 22, -72
-48, 13, 7, -96, -1, -8, 30, -28
35, 17, 81, -116, -13, -6, -9, 7
42, 13, 73, 37, 12, -38, 25, 17
-8, -20, 24, -30, -30, -34, -2, -19
2, -28, -40, -49, 4, -23, -33, -27
21, 7, -91, 3, 64, 9, -20, 21
25, -2, -35, 5, 41, 8, -23, 15
-5, -28, 94, 29, -10, -23, 18, 3
-22, 5, -6, -59, 18, -2, 9, -35
-32, 22, -37, -18, 32, 5, -20, -29
-31, 33, 15, 4, 24, 13, -16, -16
21, 21, -41, -37, -3, 13, 33, -35
39, 28, 40, 22, 13, 32, 21, 31
11, 58, 43, 1, 65, 54, -44, 27
-15, 22, -35, -16, -35, -6, -22, -33
-31, -19, -21, 36, -2, -5, -47, 13
13, 1, -63, 72, 70, 1, -36, 39
13, 62, -57, 33, 41, 6, 6, 23
-7, 13, -2, 7, 38, 25, -12, 20
-3, -23, -7, -1, -37, -27, -8, 8
-36, 35, 22, 39, -19, 5, -11, 23
-22, 14, -17, 2, 43, 42, 9, -34
-12, -23, -28, 10, 47, -15, -17, -38
-32, 18, -14, 102, 35, -8, -46, 20
-7, 70, -97, 33, 12, 62, -12, -41
2, 40, 40, 49, 15, 51, 5, -29
-44, 9, 112, 45, 10, 1, 31, 5
-11, 10, 36, 36, 42, 10, 30, -13
17, 13, 46, -30, 56, 22, 6, 5
-29, 13, -4, -120, -14, 31, 26, 3
23, -8, -1, 3, -23, 32, 12, -6
10, 4, -12, 32, -23, 36, -48, 3
-44, 2, -13, -20, -23, 10, -34, 27
5, 33, 29, 0, -11, -8, 20, 30
-42, 65, -29, 23, -47, 1, 20, 8
-41, 16, 66, -70, 0, -21, 40, -18
27, 20, 117, -136, 1, 13, 28, -18
8, 6, -59, 0, 17, 25, -26, 5
67, -33, 15, 12, 44, -18, -2, -24
53, 28, 45, -101, -18, -26, -16, -43
0, 47, -48, -19, 24, 11, -17, 6
-15, -5, 50, -5, 4, 27, 62, 6
-43, -4, 4, -37, -41, 5, -3, -17
22, -9, -70, -23, 21, -14, -40, -17
-12, -25, -29, -28, 28, -29, 26, -12
-15, -34, -19, 26, 13, 1, -21, 49
44, -36, 33, 5, 26, -35, -12, 35
-14, 19, 52, 7, 10, 2, -22, 12
-1, 35, -19, -33, 0, 57, -50, 41
37, -9, -36, -26, 12, -13, 58, 2
-1, -38, 21, 14, 8, 23, 46, 14
-1, -60, 44, -82, -15, 14, 22, 17
22, -8, 44, -50, -34, 29, 55, 0
-2, 60, 55, -12, 12, 45, -5, 14
-49, 45, 42, -58, -11, 11, 14, -7
-59, -3, -26, -37, -19, 54, 32, -13
0, 3, 7, 87, 53, -18, -27, -11
-9, 19, 14, 82, -20, -12, 4, 32
-29, -23, -93, -89, 11, 12, 4, -11
-6, 9, 58, -46, 42, 10, -15, -76
-15, 33, 117, -11, -30, 63, 15, 0
2, -10, 60, -44, 58, -35, -10, 33
-13, -15, 68, 11, 27, -19, -8, 11
-26, 0, -35, -9, -20, 11, 39, -36
-15, 12, 2, -10, 8, -16, 35, -26
11, -47, -64, 15, -28, 38, -31, 28
60, -41, -66, -20, 8, 34, 6, 16
16, 22, -8, 29, 6, 23, 59, 0
-10, -1, -75, 34, 7, 12, -29, -1
-6, -10, 66, -41, 13, 35, -17, -3
-25, -7, 31, 84, -24, -4, 51, -4
-28, 18, 5, 26, -2, -23, 51, -10
-14, 13, 106, -64, -15, 54, 8, 19
11, -29, 28, 16, -18, 29, -9, 31
-10, -30, -59, -3, 44, 8, 26, -31
-32, 7, -56, 42, 36, 34, -20, -27
-5, 43, 31, -48, 26, 35, -51, -19
62, -11, -63, -79, 24, -7, 2, -6
28, -7, -87, -9, 7, 22, 31, 23
-10, 29, 98, -23, 29, 37, 27, 9
13, -10, 59, 83, -16, -20, 2, -16
-66, 0, 4, 95, -26, -14, -40, -71
-38, 33, 48, -74, -12, -26, 34, -8
40, 38, 7, -28, -7, 17, 77, 30
-7, -7, 12, 91, 31, 46, 17, -20
-6, -33, -33, -71, -5, -20, 15, -28
8, 38, -4, -22, -13, 20, -14, -2
-53, 20, 33, 88, 3, 51, 5, 33
-40, -11, -148, -53, -19, -24, 22, -55
-18, 11, -3, -16, -22, -28, -29, -38
-36, -14, 103, -5, 7, -17, -11, 18
0, 69, -63, -147, -26, 13, -1, -43
-10, 19, 68, 18, -13, 9, 15, 13
11, 13, 37, 119, 77, -50, 71, -6
17, 128, -127, -116, -41, 67, -61, -51
10, -49, -1, -41, -115, 39, -127, -11
62, -66, 6, 197, 33, -63, 8, 1
-4, 28, -50, 129, 43, 36, -38, 33
-24, -42, 67, -16, -35, -3, -22, -22
20, 5, 53, -10, -10, -35, 46, -43
-28, 0, -29, 14, -25, 55, 0, 2
-25, -70, 35, 18, -35, 47, 17, -10
45, 4, 28, 60, 0, 1, -12, 36
21, 9, -66, 35, -29, -8, -5, 19
-13, 11, 7, -63, -27, -26, 17, -33
23, 61, 102, -43, 9, 16, 33, -2
1, 7, 115, 80, -3, 33, 68, -10
7, 6, 54, -18, -14, -69, -2, -21
25, 22, 22, -89, 37, -14, 14, -10
-2, 36, 98, -29, 50, 65, 34, -17
-12, 5, 21, -69, 11, 16, 4, 12
9, -15, 2, 57, 3, 40, 29, 14
-21, 64, 15, 62, 20, 26, 19, -14
-61, 6, -18, -1, 20, -9, 66, 2
24, -3, 101, 70, 32, 20, 54, -25
18, 45, 82, 7, 64, 4, -46, 13
10, -40, -7, 54, 18, -2, -20, 53
9, 5, -22, 82, 0, -16, -32, 4
-47, 34, -55, 7, 6, -13, -49, -18
-4, 21, -63, -31, 2, 21, 1, -63
-40, 64, 19, -28, -1, -14, 16, -6
-41, -12, 82, 59, -16, -34, 55, 42
-11, 10, -4, 38, 7, -13, 11, -22
20, -7, -42, -32, -27, -6, -47, -34
59, -57, -30, -26, -37, 6, -48, -4
0, 46, 56, 22, -5, 4, -20, 37
7, 31, 67, 79, -33, 5, 14, 0
-5, 27, -20, 12, 13, 9, 4, 1
-10, 21, 44, -23, 68, -26, 19, 67
9, 0, 28, -7, 5, -23, 1, 8
17, 62, 50, -36, -12, -12, 15, -8
10, 28, 89, 84, -9, 5, 30, 39
-30, 22, -15, 62, 15, 47, 10, 34
-23, 29, -11, -56, 58, 8, 14, 23
-20, -12, 93, 18, -51, -46, 22, -33
10, 3, 42, -8, -25, -9, -12, 1
-29, -8, -57, -70, 48, 24, -49, 59
-65, -23, 51, -45, -15, -30, 55, -18
-16, -1, 10, 20, -3, 4, 10, 8
-14, -3, -43, 59, -13, 23, -41, 34
12, -9, 64, -3, -25, -32, 34, 9
4, 2, -15, -7, -4, 59, -9, 25
-12, 5, -35, -12, -29, 54, 1, 14
10, 14, 31, -40, -47, -9, 19, 25
-33, 29, 11, 52, -5, -3, 1, -6
-16, -6, -38, 109, 22, 1, -12, 31
