14, 63, -16, 19
-5, 23, -44, -5
-6, -8, -12, -29
10, -35, 17, -39
29, -5, 12, 5
56, 38, -16, -4
5, 9, -42, 9
0, 4, 2, -26
-1, -35, 49, -43
-43, -38, -36, 14
-23, 26, -2, -20
-31, -2, 31, -36
10, -3, -45, 2
20, 44, 29, 36
-56, 6, 34, 47
-12, -58, 9, -33
41, 16, 24, -32
-5, 61, -10, 39
12, -2, 34, 4
51, 55, 51, 15
17, -4, 33, 45
-10, -53, 8, 3
-20, 58, -25, -11
-9, 30, -7, 7
40, -1, 16, 20
24, 16, 36, -35
6, -1, -19, -48
40, -5, -18, -1
-20, -16, 52, 16
-21, -27, 12, 36
33, 27, -26, 12
15, 34, -11, -10
-23, 20, -1, -18
-25, 29, 0, 3
22, -32, 0, 4
5, 7, -44, -22
-4, 24, -1, -19
28, -8, 72, -23
28, 18, 7, 10
-10, 12, 14, -53
-25, 40, -11, -77
1, 21, -65, 12
3, -23, 15, -6
29, -4, 13, 13
42, 2, -7, 4
5, 41, -30, -43
-10, 44, 0, 34
-12, -33, 70, 16
16, 10, -1, -13
11, 20, 41, 72
-5, -5, 46, 77
3, 61, -21, 43
-28, 39, 55, 6
6, -7, 54, 12
-21, -36, 53, 31
-46, 5, 86, 26
35, 13, 34, 79
-39, -22, -10, 70
-32, 39, 23, 45
40, 32, 27, 60
-28, 4, -3, 6
-4, 12, 37, -38
22, 46, 43, -17
-3, 19, -12, -22
10, -52, -64, 13
20, 10, -1, 9
28, 53, 42, -14
67, 20, -34, 79
40, -12, 4, 5
-22, -22, 11, -37
38, 20, 0, 99
32, 6, 1, 5
-27, 4, 6, -88
22, 31, 61, 14
21, -24, -39, 2
-33, 11, -33, -19
-15, 19, 8, -3
3, -3, -21, -31
2, 40, 36, 31
15, 11, 15, 44
19, 21, 0, 1
16, 1, 21, 17
9, -18, 18, -33
8, -8, 1, -29
-1, -33, 21, 37
9, -23, 67, -5
10, -19, 49, 4
15, 35, 74, 20
11, 19, 53, -29
-33, -21, -24, -31
5, 10, 5, -10
20, -9, 53, -13
-2, 24, 38, -19
-2, -27, -27, 27
-39, -27, -22, 23
-13, 58, 7, 4
6, -8, -7, 5
-8, -8, 12, -25
16, -27, -5, 5
10, -4, -22, 3
13, 42, -3, 19
9, 3, -9, 37
15, 49, -2, -60
13, 8, -6, -19
7, -27, 9, 45
50, -16, 47, -41
26, -24, 0, -49
-4, 23, -7, -15
11, -2, -42, 21
0, -47, -43, 21
-2, 9, 70, -5
34, 49, 38, 5
2, -10, 32, -2
-12, 17, 45, -9
57, 60, -13, -59
3, 16, 22, -2
-26, -2, 49, 40
6, -4, 2, -52
-3, 49, -49, 12
19, 64, -16, 43
11, 0, 45, -14
-12, -26, 40, 16
0, -32, 27, 13
1, -1, 11, -58
-10, 16, 17, -45
-6, 19, 3, 30
-27, 52, -26, -8
-39, 40, -14, -40
9, 11, -16, 36
51, 10, 7, 17
-1, 20, 14, -34
-19, 16, -10, -10
-4, 4, -24, -33
-27, 10, 14, -1
13, 10, 20, 22
11, -2, -16, -11
11, 21, 42, 24
23, 64, 11, 2
9, 22, -47, 3
60, -43, 44, 39
9, 32, 29, -16
-77, 71, -30, -48
-18, -28, 41, -20
0, 9, 8, 1
-17, 39, -48, -14
28, -41, -33, -7
-21, 12, 3, 1
-36, 19, 31, 0
14, -18, 4, 5
-7, 38, 23, -15
36, 8, 19, 36
53, -12, -10, 26
24, 33, -44, -24
29, -9, -26, 24
8, -22, -11, 3
-36, 8, -29, -21
-45, -7, 11, -38
-9, 17, -25, -34
-18, 13, 6, -18
-28, -17, -1, -28
5, 17, -73, 17
30, 48, 23, -14
43, 16, 8, -4
15, -10, -2, 1
2, 24, 45, -33
25, 16, -19, 14
2, 20, -11, -4
-14, 35, -18, -60
-1, 2, -28, -48
15, 23, 6, 10
28, 51, 5, -6
-5, 17, 10, -22
-35, -19, -5, -8
-38, 21, -15, -7
8, 9, 17, -9
58, -53, 65, -46
20, 43, 23, -8
-2, 101, 7, -4
17, 39, 35, -16
32, 15, -16, 9
44, -19, -14, 6
14, 0, -22, 31
-5, 41, -39, -23
8, 20, -28, -28
32, 64, -2, 48
33, 26, 5, 12
-11, -24, -51, -27
-23, 39, 4, -43
25, -25, 30, -34
15, -13, -26, 28
-2, 39, -2, 17
15, -51, -13, -33
-10, -27, -49, -30
-22, 10, -39, 37
-27, 27, -36, 70
-1, 36, 36, -9
1, -8, -20, -43
-16, 18, -85, -64
29, -31, 65, -42
34, -47, 11, 36
-41, 34, -21, -44
-45, 26, 52, -32
34, 1, -14, 45
14, 15, 38, -42
2, 20, 54, -9
15, 18, -22, 36
-26, 22, -5, -5
-8, -8, 5, -7
-18, 2, -11, -65
-13, 47, 4, -8
10, 20, 55, 57
-35, -20, 59, 2
-3, 3, -21, 9
-13, 37, -39, -3
-60, 14, 16, -21
17, 3, 54, -22
21, 7, 39, -21
-25, 0, 2, 0
25, -7, -21, -9
25, -6, -14, 22
-16, 13, 9, 30
-7, 23, 24, -36
-19, 15, 17, -20
-25, -11, -3, 15
30, 0, 45, -28
56, 1, 56, -29
32, 17, -4, 20
3, 41, 11, -31
-18, -18, 11, -45
31, -4, 3, 13
38, -2, 45, -7
-26, -28, 9, 21
-23, -12, -4, 31
-7, -24, 24, -6
14, 39, -25, 16
5, 49, -27, 4
-35, 35, -13, -6
6, 73, -15, 37
38, 6, 18, 13
16, -32, -4, -17
-29, -19, -36, 43
-19, -23, -16, 28
-11, 9, -18, -11
-43, 0, -27, 0
22, 7, 2, -30
22, 5, 7, -6
-19, -41, -33, 11
17, 7, -49, -18
34, 52, -23, -5
-14, 45, 12, -1
-51, 12, 56, 40
5, -20, 27, 61
21, -7, -35, 9
-9, -11, 9, 6
-20, 18, 20, -16
-1, 15, 25, -9
27, -6, 34, 58
34, 14, -15, 27
-2, -17, -3, -14
-15, 42, -10, -16
13, 93, -12, -16
-18, 31, -6, 10
5, -19, -56, 31
47, 3, -6, -5
