-8, -2, -1, 1
25, -18, 11, 7
19, -42, 18, -11
13, -7, -18, -2
28, 9, 16, 20
18, 12, 20, -22
14, 14, 13, -26
-3, -2, 28, 5
-47, 15, 20, 58
-44, -6, 4, 28
-33, -6, -15, -59
-46, 32, 2, -58
11, 10, -13, -42
32, -38, -6, -21
-20, -16, 8, 14
-8, 14, -17, -6
-10, -13, 24, -56
-15, -10, 30, -21
9, 2, 22, -10
5, 34, 48, -13
40, 7, 16, 9
22, -15, 6, -14
-25, -17, 20, 4
5, -52, -2, 29
4, 9, -5, 27
17, -15, -20, -2
43, -22, -9, -24
17, 13, 7, -38
7, -14, -29, -35
5, 11, -15, -6
-8, -35, -5, -12
-11, -29, -9, -13
-19, 12, -10, -3
12, -19, 10, 16
38, 15, 1, 23
-22, 12, -8, -8
-9, 26, 50, -24
22, 34, 18, 7
9, 1, -1, 25
19, 28, 0, -25
-15, 1, -29, -48
9, -4, -12, 8
39, -10, -13, 25
38, -14, -9, 9
40, -1, -22, 43
-24, -14, 16, 22
-23, -7, 40, -25
23, -13, -28, -2
-1, 7, 16, -29
-2, 3, 13, -10
7, 8, -44, 3
-26, 12, 22, -40
18, 2, 4, 21
11, 43, -34, 33
-16, 22, -14, 54
12, -19, -30, 72
-7, -1, -13, -16
34, 24, 14, -47
22, 12, 34, -26
20, -19, 13, 3
17, 5, -21, 2
-34, 26, -12, -11
29, -5, 17, -2
17, -14, 9, -22
17, -19, -21, -39
25, -30, 40, -22
-26, -38, 34, -19
27, -43, -6, -17
-7, -48, 12, -20
-20, -26, 8, -23
41, 1, 15, 24
-2, 9, -4, 1
34, 24, 50, -28
7, -35, 11, 3
-16, -26, -45, -15
58, 30, 13, -31
-26, 45, -13, -59
5, 23, 19, -32
39, -88, 8, 56
-48, -35, -18, 82
-24, 1, -17, 48
-7, -57, -24, -30
-9, -16, 3, -28
-28, -31, -8, -5
-16, -31, 49, -10
17, -15, 29, 18
17, -1, 0, -12
37, 27, 21, -9
-16, 12, -32, 18
-37, -6, -9, 17
1, -27, -3, 13
-3, -3, -43, -20
-11, -11, -31, -35
-9, -23, 1, -75
-2, 32, 14, -4
-54, 4, 57, 24
-24, -16, 38, -45
43, 17, 7, -1
51, -14, 60, -19
33, 6, 8, -17
-46, 8, 39, -25
-28, -56, 26, -33
-27, -20, -51, -15
-40, -12, 21, -24
30, 15, -33, -6
7, 23, -44, -55
-56, -27, 28, -44
-15, 4, -3, -11
44, -39, -33, -23
7, -5, 0, -40
-5, 12, 3, -9
43, -85, -35, 59
47, -45, 0, 10
-28, -36, -14, -81
-42, -12, -15, -49
56, 21, -8, 25
25, -41, -40, -27
-42, -10, 21, -18
3, 14, 38, 32
2, -20, -17, -28
-6, 6, -5, -18
41, -6, 29, -5
12, -14, 7, -21
-22, 5, 0, -23
34, -26, 14, -13
41, -20, -6, -15
21, -10, -8, -33
6, -19, -14, 18
1, -1, -17, -52
5, 16, 3, -89
-2, 4, 10, -31
36, -1, 34, -41
10, 16, 11, 9
8, 16, 4, 12
50, 27, 3, -22
-5, 43, -54, -6
3, -34, -7, 21
42, -43, 51, 32
14, 32, 17, 8
16, -11, -2, -13
4, -17, -6, -8
-10, -13, -3, 41
32, -42, 27, 44
6, -27, 28, -15
-16, -7, 23, -32
-14, -27, -18, -13
-29, -16, -18, 0
15, 54, 33, -39
-9, -10, -19, -33
-32, -51, -23, 14
26, -7, 41, -9
36, -47, 46, -33
-13, -23, -7, -52
-16, 55, -11, -14
3, 6, 11, 34
-31, -31, -50, -3
9, 10, -48, 1
21, -6, 14, -7
-27, 10, -19, -47
-11, 21, -34, -9
-24, 13, 18, 7
-21, 40, 0, -2
6, -11, -25, 22
-29, -29, -20, 29
-26, 28, -23, 16
9, 17, 1, 44
-38, -19, 27, 81
-25, 16, 29, 6
24, 75, -9, -44
-9, 23, -38, -5
-11, -23, 0, -7
23, -17, -3, -35
43, -2, -34, -40
12, 46, 7, 11
6, 1, 40, 36
18, -3, 21, 37
-2, 34, -5, 40
5, 24, 4, 0
0, 2, 23, -5
25, 2, -1, 5
48, 15, -34, -4
7, -21, 8, -40
-2, 5, 25, -12
40, 32, -13, 53
20, 23, 9, 11
16, 6, -13, -4
42, -2, -16, 3
-11, 13, -9, 3
7, -13, -25, 22
35, 19, 7, 13
-7, 40, 11, 8
5, 13, 10, -20
18, 14, -33, -68
-1, -9, -45, -20
4, 7, -16, 26
12, -13, -3, -2
16, -26, -15, 20
18, 46, -45, -4
10, 17, -11, -42
-14, -14, 5, 14
-31, -6, -14, 26
-13, -52, -21, -10
-22, -33, -17, -26
8, 11, -16, -3
-6, 6, 12, 19
-59, 2, 13, -36
-25, -2, 12, 38
-28, -9, -7, 101
-24, -10, -95, -48
5, 31, -49, -13
10, 1, 59, 49
11, -56, 6, 6
13, 17, -7, -19
-5, -18, 50, -17
-18, -49, 11, 63
-12, 22, 8, 28
-42, -11, 9, 24
-20, 0, 23, 34
-6, 40, 7, -43
-36, 27, -23, -39
-11, -15, 18, -18
-9, -9, -8, 15
-23, 14, 17, -5
-42, -32, -4, -98
-22, 19, -25, -40
13, 38, 22, 22
-8, 3, 0, -18
31, 11, 48, 23
12, -12, 17, 26
-3, 24, -28, -9
32, 28, 29, 41
5, -22, -11, 82
23, 11, -27, 41
9, -11, -2, 40
-9, -13, 15, 62
-3, 60, 46, 18
-26, -7, 15, 16
-18, -17, -24, 4
9, 38, -8, -18
0, 5, 5, -12
-21, 25, 6, -18
